user_id,transaction_date,store_id,city,region,product_category,price,age,subscription,status
U0791,2024-05-13,S025,Houston,South,Furniture,,20,Basic,
U1699,2024-01-21,S013,Miami,South,Electronics,954.51,31,Premium,Pending
U2906,2024-04-27,S014,Seattle,North,Furniture,721.54,34,Basic,
U0737,2024-06-25,S012,Miami,South,Electronics,857.52,33,Basic,
U2230,2024-01-23,S005,Seattle,North,Furniture,,41,Basic,Pending
U0146,2024-04-02,S011,Phoenix,West,Clothing,,26,Basic,Completed
U1088,2024-03-16,S024,Phoenix,West,Furniture,877.3,33,Basic,Pending
U2116,2024-05-31,S008,Seattle,North,Electronics,,45,Premium,
U1890,2024-01-16,S003,Houston,South,Furniture,,16,Premium,Completed
U1133,2024-06-08,S024,Seattle,North,Furniture,190.95,40,Premium,Pending
U0069,2024-03-15,S016,Dallas,South,Clothing,542.29,39,Premium,Pending
U1803,2024-02-17,S006,Boston,East,Furniture,,23,Premium,
U2707,2024-05-26,S011,Los Angeles,West,Clothing,,28,Basic,Completed
U0732,2024-01-17,S010,Phoenix,West,Clothing,,33,Basic,Completed
U1996,2024-04-27,S019,New York,East,Clothing,933.32,35,Premium,
U2954,2024-05-26,S014,Denver,North,Clothing,,35,Basic,Completed
U0380,2024-01-11,S013,Chicago,East,Clothing,,26,Basic,
U1630,2024-02-04,S021,Los Angeles,West,Furniture,,32,Premium,Pending
U1859,2024-05-31,S001,Denver,North,Electronics,,25,Basic,Completed
U1411,2024-04-19,S002,Miami,South,Electronics,,39,Basic,Completed
U2036,2024-04-05,S001,Dallas,South,Electronics,,26,Premium,
U0869,2024-05-24,S015,San Diego,West,Electronics,48.65,23,Basic,
U1608,2024-06-28,S006,Phoenix,West,Clothing,,20,Basic,
U2490,2024-02-19,S015,New York,East,Furniture,,45,Basic,Pending
U2014,2024-05-01,S018,Denver,North,Clothing,,24,Premium,Pending
U2070,2024-03-13,S018,Boston,East,Furniture,612.24,39,Premium,Pending
U1808,2024-04-01,S014,Miami,South,Clothing,797.31,26,Basic,
U1523,2024-04-10,S025,Denver,North,Electronics,,24,Premium,Pending
U2326,2024-03-02,S022,Denver,North,Furniture,144.89,35,Basic,Completed
U1633,2024-03-29,S017,New York,East,Furniture,,26,Premium,Completed
U2256,2024-04-29,S008,Miami,South,Clothing,274.4,18,Basic,Pending
U2293,2024-05-02,S015,Houston,South,Clothing,,34,Basic,
U2954,2024-01-20,S017,Los Angeles,West,Electronics,,31,Basic,
U1713,2024-01-15,S017,Miami,South,Furniture,798.68,28,Basic,
U2927,2024-03-13,S022,New York,East,Clothing,708.85,42,Basic,Pending
U2192,2024-03-16,S003,Dallas,South,Electronics,,40,Basic,Pending
U0380,2024-05-16,S012,Houston,South,Electronics,,18,Basic,Completed
U2772,2024-02-29,S017,Chicago,East,Furniture,,35,Premium,
U2998,2024-04-20,S021,Houston,South,Electronics,,41,Premium,Completed
U2025,2024-01-04,S020,Minneapolis,North,Electronics,,19,Basic,Pending
U2835,2024-02-12,S003,Boston,East,Clothing,,28,Basic,Pending
U0632,2024-06-25,S018,Minneapolis,North,Clothing,,45,Basic,Completed
U1554,2024-05-19,S006,New York,East,Electronics,,38,Premium,Completed
U0878,2024-06-16,S002,Phoenix,West,Electronics,160.26,24,Premium,Completed
U2949,2024-05-16,S011,Denver,North,Furniture,,27,Basic,
U1991,2024-03-04,S007,Minneapolis,North,Furniture,,23,Premium,Completed
U0522,2024-06-18,S008,Phoenix,West,Furniture,427.57,41,Basic,
U2120,2024-03-04,S021,Minneapolis,North,Furniture,,28,Basic,Completed
U0567,2024-05-27,S009,Houston,South,Furniture,,20,Basic,Completed
U2654,2024-02-18,S005,Dallas,South,Furniture,,28,Basic,Pending
U2310,2024-05-18,S013,Phoenix,West,Electronics,,34,Basic,Pending
U2149,2024-02-20,S014,San Diego,West,Electronics,305.19,26,Basic,Completed
U1097,2024-03-09,S003,Denver,North,Electronics,159.46,37,Basic,Completed
U2816,2024-01-11,S019,Boston,East,Clothing,260.75,42,Premium,
U2113,2024-01-24,S002,Los Angeles,West,Electronics,,26,Premium,Completed
U2644,2024-06-24,S013,Seattle,North,Electronics,,26,Basic,Completed
U2929,2024-04-09,S016,Seattle,North,Electronics,27.69,43,Basic,Pending
U1951,2024-04-05,S025,Phoenix,West,Electronics,,21,Basic,Completed
U1949,2024-03-02,S024,Denver,North,Furniture,,29,Basic,Pending
U2179,2024-03-20,S008,Houston,South,Furniture,,42,Premium,Completed
U0895,2024-02-29,S015,Denver,North,Electronics,,23,Premium,
U1457,2024-05-20,S003,Minneapolis,North,Electronics,628.55,24,Basic,
U2510,2024-04-17,S007,New York,East,Clothing,,37,Premium,Completed
U1458,2024-04-03,S006,Chicago,East,Furniture,,31,Premium,Pending
U0455,2024-02-02,S022,Denver,North,Electronics,,30,Basic,
U2882,2024-06-21,S023,Boston,East,Clothing,,39,Basic,Pending
U2680,2024-06-03,S008,Dallas,South,Electronics,,41,Basic,
U1993,2024-02-23,S005,Phoenix,West,Electronics,,41,Basic,Pending
U2464,2024-04-19,S014,Chicago,East,Clothing,,32,Premium,
U0408,2024-01-04,S018,Los Angeles,West,Clothing,685.71,38,Basic,Completed
U1549,2024-02-18,S012,Chicago,East,Clothing,,31,Premium,
U0634,2024-04-09,S024,Seattle,North,Electronics,,33,Basic,Completed
U2115,2024-05-20,S014,San Diego,West,Electronics,976.34,44,Basic,
U2022,2024-01-11,S011,Miami,South,Furniture,587.23,16,Premium,
U1658,2024-06-18,S022,Seattle,North,Furniture,,27,Basic,Completed
U0774,2024-05-28,S003,Seattle,North,Electronics,,44,Basic,Completed
U2812,2024-01-12,S005,Los Angeles,West,Furniture,,27,Premium,Completed
U0684,2024-01-11,S012,Chicago,East,Furniture,,32,Premium,Pending
U1740,2024-04-08,S001,San Diego,West,Electronics,,31,Premium,Pending
U1908,2024-03-31,S007,Los Angeles,West,Clothing,,29,Basic,Completed
U1651,2024-05-11,S014,Denver,North,Furniture,,30,Premium,Completed
U1740,2024-01-06,S005,Boston,East,Electronics,,16,Basic,Completed
U0519,2024-04-28,S022,Phoenix,West,Furniture,,45,Premium,
U1751,2024-06-04,S011,Minneapolis,North,Furniture,,28,Basic,Pending
U1913,2024-04-11,S004,Denver,North,Furniture,292.49,32,Basic,Completed
U0072,2024-01-02,S007,Phoenix,West,Electronics,,24,Premium,Pending
U2092,2024-03-10,S001,Miami,South,Electronics,,32,Premium,Completed
U0740,2024-02-07,S022,Minneapolis,North,Furniture,,23,Basic,Pending
U0674,2024-06-13,S008,New York,East,Furniture,,19,Basic,Pending
U0486,2024-04-30,S015,Houston,South,Clothing,,42,Basic,Completed
U0174,2024-06-27,S012,Los Angeles,West,Electronics,,32,Basic,Completed
U2639,2024-03-09,S020,Miami,South,Electronics,,25,Premium,Pending
U0230,2024-02-02,S022,Miami,South,Furniture,,18,Basic,
U1424,2024-06-11,S002,Minneapolis,North,Furniture,655.53,31,Basic,Pending
U1387,2024-04-27,S007,Seattle,North,Furniture,,39,Premium,Completed
U2012,2024-01-14,S013,Denver,North,Clothing,545.27,26,Premium,Completed
U2735,2024-02-20,S012,Los Angeles,West,Furniture,720.61,25,Premium,
U1265,2024-02-15,S024,New York,East,Clothing,,30,Premium,Completed
U1925,2024-04-24,S022,New York,East,Clothing,,29,Basic,Completed
U1646,2024-01-12,S019,Denver,North,Furniture,,31,Premium,Completed
U2569,2024-01-10,S021,Boston,East,Electronics,,26,Basic,
U2449,2024-06-04,S001,San Diego,West,Furniture,314.66,29,Basic,Completed
U2502,2024-04-02,S003,Houston,South,Electronics,823.46,21,Premium,Completed
U2893,2024-01-05,S014,Houston,South,Furniture,,33,Premium,Completed
U2397,2024-05-06,S023,Seattle,North,Electronics,,24,Premium,
U2579,2024-05-31,S017,Miami,South,Electronics,,37,Basic,Pending
U2650,2024-04-11,S011,Dallas,South,Clothing,666.39,28,Basic,
U2802,2024-02-13,S025,New York,East,Clothing,576.43,37,Premium,Pending
U1406,2024-05-15,S007,New York,East,Electronics,,33,Premium,
U2879,2024-05-21,S021,Houston,South,Clothing,,24,Basic,
U0397,2024-01-11,S018,Seattle,North,Clothing,,45,Premium,
U0764,2024-04-22,S017,Boston,East,Clothing,,17,Basic,
U2809,2024-06-09,S003,New York,East,Furniture,,28,Basic,Completed
U2012,2024-04-25,S008,Los Angeles,West,Electronics,,17,Basic,Completed
U1789,2024-01-17,S015,Houston,South,Clothing,,19,Basic,
U2513,2024-01-17,S001,Minneapolis,North,Furniture,,16,Premium,Completed
U0933,2024-03-02,S006,Phoenix,West,Furniture,,42,Premium,Pending
U0033,2024-01-21,S025,Phoenix,West,Electronics,,19,Basic,
U2607,2024-05-22,S015,Phoenix,West,Electronics,,24,Basic,Completed
U2643,2024-04-24,S013,Houston,South,Clothing,93.99,45,Basic,Pending
U2298,2024-05-26,S021,San Diego,West,Furniture,,22,Basic,Pending
U2544,2024-04-23,S021,Denver,North,Electronics,,25,Basic,
U2817,2024-01-31,S020,Chicago,East,Furniture,758.8,41,Premium,Completed
U2139,2024-02-03,S004,Houston,South,Clothing,575.23,36,Basic,
U0289,2024-02-04,S022,Houston,South,Clothing,,28,Premium,
U2938,2024-04-27,S022,Miami,South,Electronics,841.85,29,Basic,Pending
U1868,2024-03-16,S015,Houston,South,Furniture,,35,Basic,Pending
U1777,2024-05-03,S021,Chicago,East,Furniture,,44,Basic,Pending
U0140,2024-04-15,S024,New York,East,Furniture,,23,Premium,
U0979,2024-03-12,S003,Houston,South,Furniture,928.06,21,Basic,Pending
U2304,2024-05-08,S002,Houston,South,Clothing,457.82,42,Basic,Pending
U1650,2024-01-01,S015,Seattle,North,Electronics,,20,Premium,Completed
U0893,2024-01-01,S022,Minneapolis,North,Clothing,,41,Premium,Completed
U2926,2024-06-22,S012,Chicago,East,Furniture,,28,Premium,Completed
U2098,2024-05-13,S002,Boston,East,Furniture,449.86,34,Premium,
U2754,2024-06-02,S007,San Diego,West,Electronics,691.29,18,Basic,
U1156,2024-02-27,S003,Denver,North,Furniture,,25,Basic,Completed
U2614,2024-05-19,S013,Minneapolis,North,Furniture,,38,Basic,Completed
U1201,2024-06-05,S008,Minneapolis,North,Clothing,,27,Premium,
U1027,2024-01-27,S023,Dallas,South,Furniture,,30,Premium,Pending
U0045,2024-05-09,S022,Dallas,South,Furniture,,44,Premium,Completed
U0414,2024-04-05,S002,Houston,South,Clothing,81.76,18,Basic,Completed
U1904,2024-01-29,S023,San Diego,West,Clothing,617.92,21,Premium,Pending
U0322,2024-05-12,S003,Los Angeles,West,Electronics,257.45,34,Basic,Completed
U1283,2024-01-09,S004,Boston,East,Clothing,870.68,18,Basic,Completed
U1210,2024-01-24,S003,Miami,South,Clothing,,27,Basic,Pending
U0352,2024-02-16,S012,New York,East,Clothing,,41,Basic,
U2539,2024-01-23,S013,Minneapolis,North,Clothing,209.52,22,Basic,Completed
U0954,2024-05-11,S017,Miami,South,Clothing,,17,Basic,Pending
U1073,2024-02-23,S021,Seattle,North,Clothing,21.41,18,Basic,Pending
U0947,2024-04-11,S013,Denver,North,Electronics,658.26,29,Basic,Pending
U2078,2024-06-09,S003,Los Angeles,West,Clothing,,20,Basic,Pending
U2243,2024-04-20,S022,Minneapolis,North,Electronics,,27,Premium,
U0071,2024-06-20,S024,Seattle,North,Clothing,761.75,24,Premium,Pending
U0855,2024-06-02,S009,Chicago,East,Furniture,,27,Premium,Completed
U0594,2024-04-26,S010,Los Angeles,West,Electronics,625.87,19,Premium,Pending
U1148,2024-03-01,S001,Denver,North,Furniture,738.23,19,Premium,
U0071,2024-04-02,S013,Phoenix,West,Electronics,,34,Premium,
U0999,2024-04-10,S008,Boston,East,Furniture,151.41,29,Basic,Pending
U0491,2024-01-29,S019,Chicago,East,Clothing,,32,Premium,Completed
U0109,2024-04-19,S004,New York,East,Furniture,522.09,35,Premium,Pending
U1492,2024-01-30,S003,Houston,South,Furniture,,19,Basic,Completed
U2013,2024-06-07,S005,Los Angeles,West,Clothing,,23,Premium,
U1337,2024-05-24,S007,Los Angeles,West,Furniture,,44,Basic,Completed
U1443,2024-04-20,S015,Chicago,East,Furniture,725.14,25,Basic,
U2596,2024-01-06,S001,Minneapolis,North,Furniture,,24,Basic,
U2034,2024-01-24,S018,Miami,South,Electronics,672.87,21,Premium,
U2665,2024-02-02,S018,Denver,North,Clothing,,28,Premium,Pending
U0534,2024-06-02,S017,Dallas,South,Electronics,442.72,25,Basic,Completed
U0580,2024-02-11,S009,New York,East,Electronics,,22,Basic,
U2970,2024-02-24,S003,Miami,South,Furniture,,19,Basic,Pending
U0559,2024-05-13,S016,Miami,South,Clothing,,24,Basic,Pending
U1160,2024-06-27,S010,San Diego,West,Clothing,,18,Premium,Pending
U1877,2024-05-30,S002,Minneapolis,North,Furniture,,21,Basic,Completed
U0724,2024-05-28,S009,Chicago,East,Electronics,,37,Premium,Pending
U2978,2024-04-05,S012,Phoenix,West,Furniture,,40,Basic,Pending
U1304,2024-03-08,S018,Dallas,South,Furniture,788.5,26,Basic,Completed
U1753,2024-04-18,S001,Boston,East,Furniture,,21,Premium,Completed
U1232,2024-02-19,S009,Houston,South,Electronics,,33,Basic,Completed
U1155,2024-05-12,S014,Minneapolis,North,Electronics,,45,Premium,Completed
U1322,2024-04-18,S018,Chicago,East,Electronics,858.23,21,Premium,
U1942,2024-06-13,S017,Phoenix,West,Furniture,,17,Premium,Pending
U0725,2024-06-09,S023,Los Angeles,West,Furniture,,40,Premium,Completed
U2602,2024-03-29,S003,Denver,North,Furniture,227.35,21,Basic,
U0536,2024-05-30,S003,Los Angeles,West,Clothing,42.3,45,Premium,Completed
U1963,2024-06-02,S019,Boston,East,Clothing,976.28,42,Premium,Pending
U2509,2024-06-25,S014,Seattle,North,Electronics,,21,Premium,Pending
U0202,2024-05-21,S016,Phoenix,West,Clothing,,23,Basic,
U0427,2024-05-05,S013,San Diego,West,Electronics,,25,Basic,Completed
U2074,2024-05-10,S022,Minneapolis,North,Electronics,,19,Basic,Completed
U0766,2024-02-05,S001,Houston,South,Electronics,964.45,35,Basic,
U1187,2024-05-27,S025,Seattle,North,Electronics,,34,Premium,Completed
U1662,2024-03-16,S005,Dallas,South,Clothing,702.96,37,Premium,Completed
U0598,2024-03-21,S017,Miami,South,Clothing,,40,Premium,
U0555,2024-05-24,S014,Miami,South,Furniture,,26,Basic,
U0755,2024-05-25,S020,Minneapolis,North,Furniture,,41,Basic,Completed
U2382,2024-03-18,S016,Miami,South,Furniture,,18,Premium,
U2639,2024-06-29,S007,Los Angeles,West,Clothing,,44,Basic,
U0609,2024-01-30,S009,Dallas,South,Electronics,,40,Premium,Pending
U1313,2024-05-16,S004,Houston,South,Electronics,983.76,24,Premium,
U1910,2024-01-15,S011,Dallas,South,Electronics,,19,Basic,
U1052,2024-06-01,S024,Phoenix,West,Electronics,,37,Basic,Completed
U1950,2024-02-22,S013,Boston,East,Furniture,434.59,19,Basic,Completed
U0362,2024-02-25,S025,Houston,South,Electronics,749.58,18,Premium,Completed
U0441,2024-01-02,S006,Dallas,South,Furniture,,23,Premium,Pending
U1423,2024-03-08,S017,Seattle,North,Furniture,615.7,32,Premium,
U2373,2024-05-04,S015,Denver,North,Electronics,,25,Premium,Pending
U2373,2024-05-22,S009,Phoenix,West,Electronics,379.84,24,Premium,Completed
U1162,2024-06-06,S002,Seattle,North,Furniture,,17,Premium,Pending
U2403,2024-03-24,S003,Miami,South,Furniture,610.82,22,Premium,Completed
U0352,2024-04-11,S013,Miami,South,Electronics,,16,Premium,
U0198,2024-04-24,S019,Seattle,North,Clothing,822.3,16,Basic,Pending
U0085,2024-05-12,S015,Los Angeles,West,Clothing,128.05,19,Basic,
U1540,2024-04-04,S020,Los Angeles,West,Clothing,,33,Basic,Pending
U0882,2024-05-07,S012,Minneapolis,North,Clothing,696.77,33,Premium,
U0771,2024-01-22,S013,Minneapolis,North,Clothing,,24,Premium,Pending
U1894,2024-05-10,S017,Los Angeles,West,Clothing,557.34,19,Premium,Pending
U2572,2024-06-10,S022,Miami,South,Furniture,,18,Basic,Completed
U2574,2024-02-25,S025,San Diego,West,Furniture,,39,Basic,Completed
U1023,2024-02-14,S018,Denver,North,Furniture,131.69,39,Premium,Completed
U1802,2024-04-28,S004,Dallas,South,Clothing,,32,Basic,Pending
U0520,2024-03-08,S023,Houston,South,Clothing,,17,Basic,
U0570,2024-03-29,S016,Houston,South,Clothing,,24,Basic,Pending
U2233,2024-03-18,S012,Miami,South,Furniture,,18,Basic,
U2521,2024-01-05,S009,Phoenix,West,Furniture,47.49,16,Basic,Pending
U2642,2024-03-17,S006,Minneapolis,North,Clothing,,20,Premium,Pending
U1431,2024-03-04,S019,Miami,South,Electronics,976.63,17,Basic,Pending
U1599,2024-04-12,S005,Houston,South,Furniture,849.91,25,Premium,Completed
U0986,2024-01-27,S019,Denver,North,Furniture,,45,Basic,
U0270,2024-01-27,S025,Boston,East,Clothing,,30,Premium,Pending
U0917,2024-03-24,S014,Phoenix,West,Furniture,,43,Premium,
U0570,2024-02-07,S014,Dallas,South,Clothing,187.9,36,Premium,Pending
U0739,2024-04-17,S021,Los Angeles,West,Clothing,,43,Basic,Pending
U1376,2024-05-09,S014,Los Angeles,West,Electronics,,36,Basic,Completed
U1854,2024-01-02,S005,Phoenix,West,Furniture,229.56,40,Premium,
U2572,2024-01-15,S022,Los Angeles,West,Clothing,,42,Basic,Pending
U1266,2024-01-05,S025,Dallas,South,Furniture,,23,Premium,Completed
U0318,2024-03-28,S017,Houston,South,Furniture,,21,Basic,Pending
U0792,2024-06-24,S018,Phoenix,West,Clothing,,23,Basic,Pending
U2305,2024-02-08,S023,San Diego,West,Electronics,873.07,29,Basic,Pending
U2134,2024-04-29,S007,San Diego,West,Clothing,,38,Premium,Completed
U0544,2024-02-11,S023,San Diego,West,Furniture,,30,Premium,Completed
U2097,2024-02-09,S011,Phoenix,West,Clothing,499.57,18,Premium,Pending
U0412,2024-02-15,S007,Phoenix,West,Furniture,963.41,22,Basic,Completed
U2669,2024-01-20,S003,Miami,South,Furniture,,24,Basic,
U1498,2024-05-01,S019,Miami,South,Clothing,,20,Basic,Completed
U1684,2024-04-25,S004,Los Angeles,West,Clothing,,23,Basic,Pending
U2827,2024-05-02,S015,Seattle,North,Furniture,,43,Premium,Completed
U0024,2024-01-13,S006,New York,East,Clothing,,18,Basic,Pending
U1275,2024-02-28,S007,Chicago,East,Furniture,741.24,27,Premium,
U2551,2024-06-07,S006,Miami,South,Furniture,,18,Basic,Completed
U2514,2024-02-11,S022,Dallas,South,Furniture,586.84,17,Basic,Pending
U1758,2024-06-10,S021,Seattle,North,Electronics,952.18,41,Premium,
U0383,2024-05-07,S003,New York,East,Electronics,,16,Basic,Pending
U0147,2024-01-13,S002,Seattle,North,Furniture,,42,Basic,Pending
U2191,2024-04-12,S007,Seattle,North,Electronics,557.34,27,Premium,Pending
U2809,2024-06-11,S025,New York,East,Clothing,711.9,23,Premium,
U2460,2024-01-03,S006,Boston,East,Electronics,321.35,33,Premium,Pending
U1677,2024-06-02,S016,Houston,South,Clothing,,25,Premium,
U1444,2024-06-01,S004,Chicago,East,Furniture,,40,Premium,Completed
U2688,2024-03-16,S009,Minneapolis,North,Electronics,464.51,38,Premium,Completed
U1664,2024-01-09,S018,Minneapolis,North,Clothing,,33,Premium,Completed
U0670,2024-02-24,S021,Minneapolis,North,Clothing,,24,Basic,
U1238,2024-05-17,S022,Minneapolis,North,Clothing,407.18,41,Basic,Pending
U1346,2024-01-21,S021,Seattle,North,Electronics,,35,Premium,Pending
U0543,2024-04-07,S008,San Diego,West,Electronics,218.92,18,Basic,Completed
U2192,2024-02-03,S022,Houston,South,Clothing,,22,Basic,Pending
U1082,2024-04-03,S019,Boston,East,Furniture,,30,Premium,Completed
U1693,2024-04-29,S007,Miami,South,Furniture,79.07,37,Basic,
U0109,2024-03-02,S018,Boston,East,Clothing,,38,Basic,Pending
U0869,2024-05-24,S025,Phoenix,West,Electronics,666.12,34,Premium,
U0648,2024-05-12,S007,Phoenix,West,Furniture,885.69,26,Premium,Pending
U0968,2024-06-08,S011,Minneapolis,North,Furniture,,17,Basic,
U0488,2024-03-29,S009,Phoenix,West,Electronics,,32,Basic,Pending
U2600,2024-04-14,S023,New York,East,Clothing,,37,Basic,
U0726,2024-03-20,S010,Chicago,East,Electronics,,29,Basic,Completed
U2906,2024-03-09,S021,Houston,South,Electronics,,24,Basic,
U0871,2024-03-03,S010,Denver,North,Clothing,,18,Premium,
U0583,2024-02-05,S017,Phoenix,West,Furniture,654.1,25,Premium,Completed
U0324,2024-02-02,S008,San Diego,West,Furniture,74.8,32,Premium,Completed
U2318,2024-06-28,S005,Chicago,East,Electronics,,38,Basic,Completed
U2048,2024-04-19,S002,Miami,South,Clothing,823.71,28,Premium,
U2243,2024-02-10,S014,Boston,East,Furniture,,37,Premium,
U0030,2024-06-02,S011,Houston,South,Electronics,,34,Basic,Completed
U1497,2024-06-19,S024,Minneapolis,North,Electronics,,22,Basic,Pending
U0774,2024-01-14,S008,Los Angeles,West,Clothing,,29,Basic,Pending
U1760,2024-05-28,S014,Boston,East,Electronics,,45,Basic,Pending
U1190,2024-01-06,S009,Chicago,East,Electronics,,19,Premium,
U2979,2024-03-07,S006,Minneapolis,North,Clothing,,27,Basic,Completed
U0667,2024-01-26,S021,Miami,South,Furniture,908.16,42,Basic,Pending
U1300,2024-01-01,S010,Boston,East,Furniture,,27,Premium,
U1605,2024-01-14,S018,Dallas,South,Electronics,512.84,34,Premium,
U0614,2024-05-16,S019,Houston,South,Furniture,,16,Basic,
U2779,2024-03-28,S010,Chicago,East,Clothing,955.95,22,Premium,Pending
U0716,2024-06-18,S004,Chicago,East,Clothing,,29,Premium,
U1824,2024-01-05,S016,Miami,South,Electronics,913.96,20,Premium,Completed
U2699,2024-06-12,S021,Seattle,North,Electronics,,44,Basic,
U2514,2024-02-28,S018,Houston,South,Furniture,,17,Basic,
U1514,2024-05-29,S001,San Diego,West,Furniture,,21,Basic,
U1832,2024-05-13,S010,Minneapolis,North,Electronics,,31,Premium,Pending
U0026,2024-06-23,S025,Houston,South,Furniture,,26,Basic,
U2412,2024-02-11,S021,Chicago,East,Electronics,215.54,40,Premium,
U0259,2024-04-11,S010,Minneapolis,North,Electronics,,38,Premium,Completed
U0047,2024-06-08,S020,Denver,North,Furniture,,44,Basic,
U2362,2024-02-17,S013,Seattle,North,Clothing,,24,Premium,Pending
U1377,2024-03-02,S024,Houston,South,Clothing,,33,Basic,Pending
U0844,2024-06-24,S010,Dallas,South,Clothing,,36,Premium,Completed
U1659,2024-05-12,S005,Minneapolis,North,Clothing,,19,Basic,
U2024,2024-03-18,S011,Miami,South,Electronics,,24,Premium,Completed
U1330,2024-01-23,S001,Los Angeles,West,Electronics,182.22,32,Premium,
U0481,2024-03-09,S002,San Diego,West,Electronics,103.14,20,Premium,Completed
U2650,2024-04-26,S023,Denver,North,Clothing,,37,Basic,
U1787,2024-01-25,S025,Seattle,North,Electronics,,39,Premium,Completed
U1055,2024-03-23,S024,Boston,East,Clothing,,39,Basic,Completed
U2395,2024-02-16,S012,Miami,South,Furniture,459.64,22,Basic,
U1181,2024-02-11,S022,Denver,North,Electronics,,17,Premium,Pending
U2559,2024-01-28,S013,Minneapolis,North,Clothing,417.58,36,Premium,Completed
U1982,2024-06-27,S005,Chicago,East,Clothing,,38,Premium,
U2144,2024-06-14,S014,Dallas,South,Furniture,,22,Basic,
U1134,2024-03-30,S012,Chicago,East,Clothing,,33,Premium,
U2680,2024-01-06,S011,Chicago,East,Furniture,401.6,32,Premium,Completed
U2282,2024-03-18,S015,Seattle,North,Electronics,,38,Premium,
U1551,2024-05-21,S004,Minneapolis,North,Clothing,690.96,44,Basic,Pending
U2456,2024-01-15,S011,Denver,North,Clothing,,44,Basic,
U2481,2024-02-12,S025,Miami,South,Electronics,442.66,40,Premium,Completed
U2800,2024-05-12,S001,New York,East,Furniture,33.51,21,Basic,
U0036,2024-04-17,S005,Miami,South,Furniture,,26,Basic,Completed
U0020,2024-06-05,S006,New York,East,Electronics,138.52,33,Premium,Pending
U2554,2024-01-06,S007,Boston,East,Furniture,,38,Premium,Completed
U0682,2024-05-06,S009,New York,East,Clothing,,44,Basic,Completed
U2113,2024-02-24,S019,San Diego,West,Furniture,,33,Premium,
U0673,2024-02-24,S017,New York,East,Electronics,,29,Basic,Completed
U2465,2024-05-29,S017,Dallas,South,Electronics,713.07,28,Premium,Completed
U0455,2024-03-02,S011,Boston,East,Furniture,721.37,43,Premium,Completed
U1065,2024-03-29,S015,Denver,North,Clothing,,16,Premium,Pending
U2114,2024-06-05,S006,Houston,South,Clothing,910.4,26,Basic,Completed
U0131,2024-02-25,S012,Houston,South,Furniture,654.8,22,Basic,Pending
U0911,2024-02-07,S022,Los Angeles,West,Clothing,24.34,41,Premium,Completed
U2618,2024-04-26,S024,Dallas,South,Clothing,,40,Basic,
U1458,2024-05-28,S024,Houston,South,Electronics,738.93,26,Basic,Completed
U0927,2024-02-29,S007,Seattle,North,Furniture,508.84,17,Premium,Completed
U2188,2024-05-31,S011,Minneapolis,North,Electronics,448.08,25,Basic,Pending
U0430,2024-06-05,S017,Boston,East,Furniture,137.4,37,Premium,Pending
U2481,2024-06-10,S018,Dallas,South,Clothing,55.26,41,Basic,Completed
U0655,2024-03-08,S014,Boston,East,Clothing,,38,Premium,Pending
U0620,2024-01-14,S023,San Diego,West,Furniture,,18,Premium,Pending
U1316,2024-06-12,S013,Denver,North,Furniture,,31,Premium,Pending
U0459,2024-01-12,S010,Houston,South,Furniture,,38,Premium,
U2011,2024-02-01,S016,Houston,South,Furniture,528.98,38,Premium,Completed
U0075,2024-02-12,S008,Minneapolis,North,Electronics,681.02,16,Premium,
U0879,2024-02-27,S016,Seattle,North,Furniture,,40,Basic,
U1282,2024-06-24,S021,Los Angeles,West,Furniture,,32,Premium,Completed
U1513,2024-03-09,S015,New York,East,Electronics,,20,Basic,
U0119,2024-03-10,S016,Phoenix,West,Furniture,707.73,43,Basic,Completed
U0566,2024-06-26,S005,Chicago,East,Furniture,,32,Premium,
U2419,2024-02-06,S019,Chicago,East,Furniture,,22,Premium,
U0160,2024-04-17,S014,New York,East,Clothing,833.87,29,Premium,Completed
U0912,2024-05-18,S003,San Diego,West,Furniture,,33,Basic,Pending
U0161,2024-04-29,S018,Miami,South,Furniture,,24,Basic,
U0264,2024-01-31,S004,Seattle,North,Electronics,356.19,21,Basic,Completed
U1323,2024-03-26,S024,Dallas,South,Electronics,120.43,39,Premium,
U2025,2024-02-04,S006,Minneapolis,North,Clothing,,20,Premium,
U2998,2024-05-01,S012,Boston,East,Furniture,175.07,27,Premium,Pending
U2989,2024-06-19,S004,New York,East,Electronics,,25,Premium,
U1582,2024-04-08,S014,Chicago,East,Electronics,,41,Basic,Completed
U1906,2024-04-22,S019,Dallas,South,Furniture,,29,Premium,Pending
U0773,2024-06-28,S011,Denver,North,Furniture,,25,Premium,
U1561,2024-05-17,S021,Boston,East,Furniture,,41,Basic,Completed
U1750,2024-06-26,S020,Denver,North,Electronics,,40,Basic,Pending
U0791,2024-04-09,S025,San Diego,West,Electronics,,45,Premium,Completed
U0053,2024-01-06,S016,San Diego,West,Furniture,,42,Premium,
U1674,2024-02-22,S003,Miami,South,Clothing,,37,Premium,Completed
U0752,2024-02-17,S017,Seattle,North,Furniture,,23,Premium,Completed
U1945,2024-03-07,S022,Denver,North,Clothing,699.7,25,Basic,Pending
U0657,2024-04-23,S006,Miami,South,Furniture,,42,Basic,Completed
U1867,2024-03-20,S018,San Diego,West,Clothing,399.74,40,Basic,Completed
U0024,2024-06-23,S016,Dallas,South,Electronics,440.49,43,Premium,Completed
